id,name
MESH_D009536,Niacinamide
MESH_D003524,Cyclosporins
MESH_D016660,NAD(P)H Dehydrogenase (Quinone)
MESH_D037661,Pulmonary Surfactant-Associated Proteins
MESH_D012965,Sodium Chloride
MESH_D002122,Calcium Chloride
MESH_D050480,Plasma Membrane Neurotransmitter Transport Proteins
MESH_D004123,Dimethylamines
MESH_D050989,GATA2 Transcription Factor
MESH_D063086,Organothiophosphates
MESH_D050759,Cyclin-Dependent Kinase Inhibitor p21
MESH_D017413,"Ribonucleoprotein, U2 Small Nuclear"
MESH_D001388,Aziridines
MESH_D011980,"Receptors, Progesterone"
MESH_D003487,Cyanoacrylates
MESH_D039561,Eukaryotic Initiation Factor-4E
MESH_D014763,Viral Matrix Proteins
MESH_D000154,Aconitate Hydratase
MESH_D000254,Sodium-Potassium-Exchanging ATPase
MESH_D001385,Azetines
MESH_D010544,Peroxidases
MESH_D043588,"Receptor, Muscarinic M4"
MESH_D007535,Isomerases
MESH_D010567,Pertussis Vaccine
MESH_D003987,Dibenzothiazepines
MESH_D064417,Vitamin K Epoxide Reductases
MESH_D057056,Cysteine Proteases
MESH_D006593,Hexokinase
MESH_D047090,beta-Lactams
MESH_D000071738,Stromal Interaction Molecule 2
MESH_D051116,"Receptors, Scavenger"
MESH_D035362,Transcription Factor TFIID
MESH_D035381,TATA-Binding Protein Associated Factors
MESH_D011948,"Receptors, Antigen, T-Cell"
MESH_D009654,Norsteroids
MESH_D004258,DNA Polymerase III
MESH_D000440,Butanols
MESH_D024142,Collagen Type VI
MESH_D051347,CapZ Actin Capping Protein
MESH_D019729,Carbon-Oxygen Ligases
MESH_D057050,Receptor Tyrosine Kinase-like Orphan Receptors
MESH_D011947,"Receptors, Antigen, B-Cell"
MESH_D005965,Glucuronates
MESH_D001617,beta-Glucosidase
MESH_D050052,TRPC Cation Channels
MESH_D044182,Benzylisoquinolines
MESH_D012260,Ribonucleases
MESH_D055747,SOX Transcription Factors
MESH_D042845,Laccase
MESH_D052216,Glucagon-Like Peptide 1
MESH_D012502,Sapogenins
MESH_D014660,Vasoactive Intestinal Peptide
MESH_D054322,"tat Gene Products, Human Immunodeficiency Virus"
MESH_D008351,Mannans
MESH_D004121,Dimethyl Sulfoxide
MESH_D013635,Tantalum
MESH_D043262,Ribonuclease P
MESH_D036022,Capsid Proteins
MESH_D054334,Viral Regulatory and Accessory Proteins
MESH_D000073,Acenaphthenes
MESH_D000077561,Daclizumab
MESH_D013778,Tetrazolium Salts
MESH_D010851,Picrates
MESH_D010640,Phenothiazines
MESH_D018435,"ATP Binding Cassette Transporter, Subfamily B"
MESH_D013385,Succinate Dehydrogenase
MESH_D011205,Povidone
MESH_D053499,Plasma Membrane Calcium-Transporting ATPases
MESH_D041441,Retinoschisis
MESH_D002114,Calcinosis
MESH_D020863,Central Nervous System Cysts
MESH_D056784,Leukoencephalopathies
MESH_D020914,"Myopathies, Structural, Congenital"
MESH_D043373,"Follicle Stimulating Hormone, Human"
MESH_D001149,Arsenates
MESH_D053474,Nod1 Signaling Adaptor Protein
MESH_D019699,Thrombospondins
MESH_D050600,SNARE Proteins
MESH_D013381,Subtilisins
MESH_D012799,Sialyltransferases
MESH_D000076106,SAM Domain and HD Domain-Containing Protein 1
MESH_D003573,Cytochrome b Group
MESH_D056930,ARNTL Transcription Factors
MESH_D057094,"Nuclear Receptor Subfamily 1, Group F, Member 1"
MESH_D011078,Polychlorinated Biphenyls
MESH_D000071186,Beclin-1
MESH_D018736,DNA Adducts
MESH_D051344,Actin Capping Proteins
MESH_D035582,Transcription Factor TFIIIA
MESH_D016875,tau Proteins
MESH_D014760,Viral Fusion Proteins
MESH_D018969,Insulin-Like Growth Factor Binding Proteins
MESH_D014452,Ubiquitins
MESH_D018161,"Receptors, Mineralocorticoid"
MESH_D008246,Lysophospholipids
MESH_D018829,"Adhesins, Bacterial"
MESH_D002338,Carotenoids
MESH_D006586,Hexanes
MESH_D013862,Thiogalactosides
MESH_D045522,Recombinases
MESH_D005167,Factor VII
MESH_D011516,Prothrombin
MESH_D017780,Malaria Vaccines
MESH_D000101,Acetyl-CoA C-Acetyltransferase
MESH_D047389,Casein Kinase I
MESH_D010077,Oxazepines
MESH_D003840,Deoxycholic Acid
MESH_D008982,Molybdenum
MESH_D010100,Oxygen
MESH_D013644,Tartrates
MESH_D050112,Imino Pyranoses
MESH_D010577,Petrolatum
MESH_D013455,Sulfur
MESH_D010445,Peptide Elongation Factors
MESH_D029543,Nucleocytoplasmic Transport Proteins
MESH_D050556,Fatty Acid-Binding Proteins
MESH_D039641,Integrin beta Chains
MESH_D039422,Integrin alpha3
MESH_D053422,Receptor-Interacting Protein Serine-Threonine Kinases
MESH_D045702,Proprotein Convertase 5
MESH_D053221,TNF-Related Apoptosis-Inducing Ligand
MESH_D014579,Urotensins
MESH_D006571,Heterocyclic Compounds
MESH_D007462,Iodobenzenes
MESH_D053303,Transmembrane Activator and CAML Interactor Protein
MESH_D001963,Bromelains
MESH_D002807,Chondroitin
MESH_D014255,Trichothecenes
MESH_D006904,Hydroxymethylglutaryl-CoA Synthase
MESH_D009662,Nortropanes
MESH_D000135,Acid Phosphatase
MESH_D016760,Proto-Oncogene Proteins c-fos
MESH_D051816,Tristetraprolin
MESH_D053503,Epithelial Sodium Channels
MESH_D012602,Scopolamine Derivatives
MESH_D001729,Bismuth
MESH_D000074584,WW Domain-Containing Oxidoreductase
MESH_D007466,Iodophors
MESH_D016228,Endothelial Growth Factors
MESH_D056918,Nuclear Receptor Coactivators
MESH_D015226,Dinucleoside Phosphates
MESH_D058924,Thienopyridines
MESH_D034702,RNA-Binding Protein FUS
MESH_D007521,Isocitrate Dehydrogenase
MESH_D054378,Acetogenins
MESH_D045565,Holliday Junction Resolvases
MESH_D015483,HIV Antibodies
MESH_D019483,Disintegrins
MESH_D011773,Pyruvates
MESH_D051049,Sphingosine N-Acyltransferase
MESH_D053502,Arsenate Reductases
MESH_D003851,Deoxyribonucleases
MESH_D004693,"Glucan Endo-1,3-beta-D-Glucosidase"
MESH_D042964,Acyl-CoA Dehydrogenase
MESH_D017920,Antiporters
MESH_D000469,Alkaline Phosphatase
MESH_D004921,Erythropoietin
MESH_D044405,"Receptor, Serotonin, 5-HT2C"
MESH_D054713,Bryostatins
MESH_D000862,Ant Venoms
MESH_D004317,Doxorubicin
MESH_D014168,Transferrin
MESH_D054461,Lim Kinases
MESH_D009699,N-Glycosyl Hydrolases
MESH_D020703,ras GTPase-Activating Proteins
MESH_D007463,Iodobenzoates
MESH_D000597,"Amino Acids, Branched-Chain"
MESH_D009195,Peroxidase
MESH_D000076987,CRISPR-Associated Protein 9
MESH_D063146,Polycomb-Group Proteins
MESH_D008978,Mollusk Venoms
MESH_D016179,Granulocyte Colony-Stimulating Factor
MESH_D000590,Amino Acid Chloromethyl Ketones
MESH_D044925,Oxidoreductases Acting on CH-CH Group Donors
MESH_D001119,Arginase
MESH_D021983,Cyclophilins
MESH_D010703,Phorbol Esters
MESH_D000446,Aldehyde-Lyases
MESH_D013917,Thrombin
MESH_D002334,Carnitine O-Palmitoyltransferase
MESH_D000074201,Katanin
MESH_D013940,Thymidylate Synthase
MESH_D015090,25-Hydroxyvitamin D3 1-alpha-Hydroxylase
MESH_D012268,Ribose-Phosphate Pyrophosphokinase
MESH_D056484,Jumonji Domain-Containing Histone Demethylases
MESH_D053644,Naphthalimides
MESH_D051348,Tropomodulin
MESH_D017874,Immediate-Early Proteins
MESH_D016209,Interleukin-8
MESH_D004746,Enoyl-CoA Hydratase
MESH_D001892,Camphanes
MESH_D017448,"Receptors, Dopamine D2"
MESH_D043169,Endostatins
MESH_D006415,Hematoporphyrins
MESH_D001052,Apoferritins
MESH_D001548,Benzalkonium Compounds
MESH_D008747,Methylcellulose
MESH_D010971,Plastoquinone
MESH_D003853,Deoxyribonucleosides
MESH_D016564,Amyloid beta-Protein Precursor
MESH_D051178,alpha Catenin
MESH_D051177,Catenins
MESH_D006854,Hydrocortisone
MESH_D017607,Aluminum Compounds
MESH_D017610,Calcium Compounds
MESH_D010710,Phosphates
MESH_D017895,Manganese Compounds
MESH_D054509,Group X Phospholipases A2
MESH_D011564,Furocoumarins
MESH_D002395,Catecholamines
MESH_D008995,Monoamine Oxidase
MESH_D015260,Neprilysin
MESH_D013890,Thiourea
MESH_D002073,Butanes
MESH_D050828,Protein Inhibitors of Activated STAT
MESH_D020032,Tyrphostins
MESH_D017362,Cyclic AMP Response Element-Binding Protein
MESH_D017351,N-Acetylglucosaminyltransferases
MESH_D005942,Gluconates
MESH_D050683,R-SNARE Proteins
MESH_D051549,Glutathione S-Transferase pi
MESH_D036388,Ephrin-B2
MESH_D054848,Peptaibols
MESH_D017641,Zeolites
MESH_D024042,Collagen Type I
MESH_D060466,Axin Protein
MESH_D002595,Cevanes
MESH_D002480,Cellulase
MESH_D005966,Glucuronidase
MESH_D009097,Multienzyme Complexes
MESH_D011096,Polygalacturonase
MESH_D012969,Sodium Fluoride
MESH_D007651,Keto Acids
MESH_D018042,"Receptors, Neurokinin-3"
MESH_D015287,Neurokinin B
MESH_D053823,Hedgehog Proteins
MESH_D013108,Sphingomyelin Phosphodiesterase
MESH_D055355,Opsins
MESH_D019390,Arrestins
MESH_D012833,Siloxanes
MESH_D000072596,Hepatitis A Virus Cellular Receptor 1
MESH_D003285,Contractile Proteins
MESH_D001567,Benzocycloheptenes
MESH_D000591,Amino Acid Isomerases
MESH_D009713,Nucleotidyltransferases
MESH_D001226,Aspartate-tRNA Ligase
MESH_D001323,Autoantibodies
MESH_D003066,Coenzyme A Ligases
MESH_D015525,"Fatty Acids, Omega-3"
MESH_D000070416,Antagomirs
MESH_D012331,"RNA, Fungal"
MESH_D053508,Matrix Metalloproteinase 12
MESH_D012264,Ribonucleotide Reductases
MESH_D050826,Suppressor of Cytokine Signaling Proteins
MESH_D054464,Peroxiredoxins
MESH_D045568,Tetraoxanes
MESH_D004257,DNA Polymerase II
MESH_D037341,Fumonisins
MESH_D006005,Phosphorylases
MESH_D002333,Carnitine Acyltransferases
MESH_D013482,Superoxide Dismutase
MESH_D013654,Taurine
MESH_D062725,Tight Junction Proteins
MESH_D001584,Benzoxepins
MESH_D019485,Bone Morphogenetic Proteins
MESH_D063308,Myelin-Oligodendrocyte Glycoprotein
MESH_D010767,Phosphorylcholine
MESH_D020916,Conotoxins
MESH_D055532,SMN Complex Proteins
MESH_D061566,Voltage-Gated Sodium Channels
MESH_D003437,Crotonates
MESH_D018011,Chalcogens
MESH_D000464,Alginates
MESH_D053673,Glypicans
MESH_D018171,Agrin
MESH_D002038,Bungarotoxins
MESH_D045342,Light-Harvesting Protein Complexes
MESH_D051722,ADAM Proteins
MESH_D000449,Aldehyde Reductase
MESH_D025261,Mitochondrial Proton-Translocating ATPases
MESH_D007372,Interferons
MESH_D062845,Chloroacetates
MESH_D000598,"Amino Acids, Cyclic"
MESH_D009280,Naphthaleneacetic Acids
MESH_D001647,Bile Acids and Salts
MESH_D033963,Adaptor Protein Complex 3
MESH_D033966,Adaptor Protein Complex beta Subunits
MESH_D019006,Neural Cell Adhesion Molecules
MESH_D006864,Hydrogenase
MESH_D000110,Acetylcholinesterase
MESH_D018819,Dipeptidyl Peptidase 4
MESH_D054832,Urocortins
MESH_D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3"
MESH_D000072598,Tumor Necrosis Factor alpha-Induced Protein 3
MESH_D051103,1-Acylglycerol-3-Phosphate O-Acyltransferase
MESH_D000071456,Sequestosome-1 Protein
MESH_D019892,eIF-2 Kinase
MESH_D002403,Cathepsins
MESH_D019012,Integrin beta1
MESH_D019703,Calcineurin
MESH_D015221,Potassium Channels
MESH_D044764,Ubiquitin-Activating Enzymes
MESH_D000070778,Perilipin-1
MESH_D000070780,Perilipin-2
MESH_D011497,Protein O-Methyltransferase
MESH_D000429,Alcohol Oxidoreductases
MESH_D018123,"Receptors, Interleukin"
MESH_D000075906,Chemokine CCL26
MESH_D001054,Apolipoproteins A
MESH_D053059,Dengue Vaccines
MESH_D000071229,Perilipin-4
MESH_D000070798,Nogo Proteins
MESH_D002726,Chlorogenic Acid
MESH_D007444,Inulin
MESH_D012838,Silymarin
MESH_D000070817,Nogo Receptor 2
MESH_D000070156,Nogo Receptors
MESH_D000070820,Discoidin Domain Receptor 2
MESH_D010860,"Pigments, Biological"
MESH_D000115,Acetylesterase
MESH_D012471,Salivary Proteins and Peptides
MESH_D002331,Carnitine
MESH_D014810,Vitamin E
MESH_D008997,Monobactams
MESH_D001190,Arylsulfonates
MESH_D013806,Theophylline
MESH_D000070876,Tensins
MESH_D051528,Guanylate Kinases
MESH_D000104,Acetyl-CoA Hydrolase
MESH_D053758,Nanoparticles
MESH_D000730,Androstadienes
MESH_D007539,Isonicotinic Acids
MESH_D064286,ATP Binding Cassette Transporter 1
MESH_D053511,Matrix Metalloproteinase 14
MESH_D000070976,Mismatch Repair Endonuclease PMS2
MESH_D000070956,MutL Proteins
MESH_D000075386,Netrin Receptors
MESH_D044302,"Receptor, Serotonin, 5-HT1B"
MESH_D002788,Cholesterol Esters
MESH_D000075223,Poly-ADP-Ribose Binding Proteins
MESH_D051921,Fos-Related Antigen-2
MESH_D055417,Bone Morphogenetic Protein 5
MESH_D010454,Peptide Termination Factors
MESH_D000071121,ADAMTS4 Protein
MESH_D002787,Sterol Esterase
MESH_D000071156,Promyelocytic Leukemia Protein
MESH_D000068180,Aripiprazole
MESH_D054648,Protein Phosphatase 2
MESH_D019812,Heparan Sulfate Proteoglycans
MESH_D005420,Flavoproteins
MESH_D005095,Exoribonucleases
MESH_D011414,Properdin
MESH_D053481,Secretory Leukocyte Peptidase Inhibitor
MESH_D000075142,RUNX1 Translocation Partner 1 Protein
MESH_D005019,Ethyl Ethers
MESH_D004259,DNA-Directed DNA Polymerase
MESH_D016187,"Receptors, Granulocyte-Macrophage Colony-Stimulating Factor"
MESH_D015214,"Antigens, Differentiation, Myelomonocytic"
MESH_D000071164,Trefoil Factor-2
MESH_D000071163,Trefoil Factor-1
MESH_D005915,Globosides
MESH_D000071177,Signaling Lymphocytic Activation Molecule Family Member 1
MESH_D000071176,Signaling Lymphocytic Activation Molecule Family
MESH_D000071178,CD48 Antigen
MESH_D000950,"Antigens, Ly"
MESH_D013437,Carbon-Sulfur Lyases
MESH_D053918,Papillomavirus Vaccines
MESH_D003542,Cystathionine gamma-Lyase
MESH_D003583,Cytokinins
MESH_D010730,Phosphoenolpyruvate Carboxylase
MESH_D000071198,Pyrin
MESH_D007334,Insulin-Like Growth Factor I
MESH_D007381,Intermediate Filament Proteins
MESH_D002091,Butyrylcholinesterase
MESH_D001126,Arginine-tRNA Ligase
MESH_D001031,Apatites
MESH_D018809,Proliferating Cell Nuclear Antigen
MESH_D011622,Pterins
MESH_D013402,Sugar Alcohols
MESH_D018833,Chaperonins
MESH_D000071230,Transcriptional Regulator ERG
MESH_D000071234,Lumican
MESH_D000071235,Fibromodulin
MESH_D017471,"Receptors, Interferon"
MESH_D014233,Tricarboxylic Acids
MESH_D011688,Purinones
MESH_D000071245,Mitochondrial Uncoupling Proteins
MESH_D000071256,Uncoupling Protein 1
MESH_D000071246,Uncoupling Protein 2
MESH_D000071247,Uncoupling Protein 3
MESH_D000071250,Snail Family Transcription Factors
MESH_D047169,Cyclotides
MESH_D005288,Ferredoxins
MESH_D033964,Adaptor Protein Complex 4
MESH_D036342,Ephrins
MESH_D005466,Fluorocarbons
MESH_D009822,"Oils, Volatile"
MESH_D006046,Gold
MESH_D020725,ral GTP-Binding Proteins
MESH_D005954,Glucosephosphate Dehydrogenase
MESH_D017438,Bisphenol A-Glycidyl Methacrylate
MESH_D019998,Racemases and Epimerases
MESH_D019210,Troponin I
MESH_D013214,Starch Synthase
MESH_D008025,Ligases
MESH_D018941,"Antigens, CD19"
MESH_D001880,Boranes
MESH_D008049,Lipase
MESH_D016704,Synapsins
MESH_D024505,Tocopherols
MESH_D005293,Ferritins
MESH_D053379,Chromogranin A
MESH_D053493,Cholestanetriol 26-Monooxygenase
MESH_D002224,Carbanilides
MESH_D019759,Carbon-Nitrogen Lyases
MESH_D063206,N-Terminal Acetyltransferases
MESH_D011761,Pyrrolidonecarboxylic Acid
MESH_D000071443,12E7 Antigen
MESH_D000071447,N-Myc Proto-Oncogene Protein
MESH_D000071457,DEAD Box Protein 58
MESH_D000071479,APOBEC-1 Deaminase
MESH_D020346,Aquaporins
MESH_D043303,Aryldialkylphosphatase
MESH_D011257,Pregnancy Proteins
MESH_D034802,RNA-Binding Protein EWS
MESH_D000071518,Liver X Receptors
MESH_D024901,"Drug Resistance, Multiple, Bacterial"
MESH_D006180,Proton-Translocating ATPases
MESH_D006631,Amine Oxidase (Copper-Containing)
MESH_D004952,Esters
MESH_D000071559,beta-Arrestin 1
MESH_D000071560,beta-Arrestin 2
MESH_D062550,NAV1.1 Voltage-Gated Sodium Channel
MESH_D011457,Prostaglandins D
MESH_D015079,2-Isopropylmalate Synthase
MESH_D010721,Phosphinic Acids
MESH_D040281,Vascular Endothelial Growth Factor Receptor-1
MESH_D006538,Heptanoic Acids
MESH_D000071616,CDX2 Transcription Factor
MESH_D000071677,Histidine Kinase
MESH_D000071679,Glycogen Synthase Kinase 3 beta
MESH_D000071681,Tartrate-Resistant Acid Phosphatase
MESH_D007527,Isoenzymes
MESH_D000071716,Regulatory Factor X1
MESH_D000071701,Regulatory Factor X Transcription Factors
MESH_D000071717,X-Box Binding Protein 1
MESH_D002775,Cholestadienols
MESH_D006836,Hydro-Lyases
MESH_D016755,Proto-Oncogene Proteins c-jun
MESH_D000071756,Soluble Guanylyl Cyclase
MESH_D000071797,Butyrophilins
MESH_D050767,Qc-SNARE Proteins
MESH_D017673,"Sodium Chloride, Dietary"
MESH_D005991,Glycerol Kinase
MESH_D000071838,Fibrillin-1
MESH_D000071840,Fibrillin-2
MESH_D000071841,PAX6 Transcription Factor
MESH_D005415,Flavins
MESH_D007454,Iodides
MESH_D010087,Oxides
MESH_D000075702,Nedd4 Ubiquitin Protein Ligases
MESH_D013228,Stearates
MESH_D004158,Diphenylacetic Acids
MESH_D035602,Transcriptional Elongation Factors
MESH_D020687,cdc25 Phosphatases
MESH_D022762,CCAAT-Enhancer-Binding Proteins
MESH_D028061,Phosphate Transport Proteins
MESH_D034882,Lamins
MESH_D051856,Fanconi Anemia Complementation Group Proteins
MESH_D051547,Heme Oxygenase-1
MESH_D020797,"Receptor, Platelet-Derived Growth Factor beta"
MESH_D000071876,Prostaglandin-E Synthases
MESH_D000071877,Checkpoint Kinase 1
MESH_D000439,Pentanols
MESH_D019313,BRCA1 Protein
MESH_D053764,Presenilin-1
MESH_D017228,Hepatocyte Growth Factor
MESH_D027241,Amino Acid Transport System y+L
MESH_D000071916,AC133 Antigen
MESH_D007136,Immunoglobulins
MESH_D002090,Butyrophenones
MESH_D061905,Single-Domain Antibodies
MESH_D054812,Cyclitols
MESH_D034501,Telomere-Binding Proteins
MESH_D005707,Gallic Acid
MESH_D000080,Acetals
MESH_D000626,Aminopeptidases
MESH_D054778,NM23 Nucleoside Diphosphate Kinases
MESH_D014343,Trypan Blue
MESH_D014975,Lutein
MESH_D012319,RNA Polymerase II
MESH_D051778,Basic Helix-Loop-Helix Leucine Zipper Transcription Factors
MESH_D035165,"Transcription Factors, General"
MESH_D000072000,NF-KappaB Inhibitor alpha
MESH_D012724,Sex Attractants
MESH_D004958,Estradiol
MESH_D011374,Progesterone
MESH_D000074018,B-Cell CLL-Lymphoma 10 Protein
MESH_D005992,Glycerol-3-Phosphate O-Acyltransferase
MESH_D025782,"Hydroxymethylglutaryl-CoA-Reductases, NADP-dependent"
MESH_D005361,Ficain
MESH_D000072081,Patched-1 Receptor
MESH_D000072082,Patched-2 Receptor
MESH_D060565,Argonaute Proteins
MESH_D000072467,Cytochrome P450 Family 2
MESH_D000072100,Jagged-1 Protein
MESH_D000072105,Superoxide Dismutase-1
MESH_D043323,alpha-Mannosidase
MESH_D058543,Class Ia Phosphatidylinositol 3-Kinase
MESH_D010716,Phosphatidylinositols
MESH_D000072159,Dynactin Complex
MESH_D000072160,Tumor Protein p73
MESH_D009573,Nitrites
MESH_D004145,Diosmin
MESH_D056286,Retinoblastoma Binding Proteins
MESH_D004851,Epoxide Hydrolases
MESH_D000072181,Inositol Polyphosphate 5-Phosphatases
MESH_D000072183,"Phosphatidylinositol-3,4,5-Trisphosphate 5-Phosphatases"
MESH_D000072196,Fertilins
MESH_D000072198,ADAM17 Protein
MESH_D050863,Synaptotagmin I
MESH_D000072199,ADAM12 Protein
MESH_D019755,Carbon-Carbon Lyases
MESH_D000073885,C9orf72 Protein
MESH_D000072200,Ku Autoantigen
MESH_D000072216,Zona Pellucida Glycoproteins
MESH_D062827,Zonula Occludens-2 Protein
MESH_D014238,Trichloroacetic Acid
MESH_D007375,Interleukin-1
MESH_D000072261,Dishevelled Proteins
MESH_D015740,Calcitonin Gene-Related Peptide
MESH_D006885,Hydroxybutyrates
MESH_D000072233,Homer Scaffolding Proteins
MESH_D004997,Ethinyl Estradiol
MESH_D016912,Levonorgestrel
MESH_D064430,NAD (+) and NADP (+) Dependent Alcohol Oxidoreductases
MESH_D053304,Apolipoprotein C-II
MESH_D019859,Proto-Oncogene Proteins c-met
MESH_D006016,Glycolates
MESH_D000072224,Bcl-2-Like Protein 11
MESH_D000072235,Mating Factor
MESH_D000072340,NIMA-Interacting Peptidylprolyl Isomerase
MESH_D000072377,Syk Kinase
MESH_D000072237,ERG1 Potassium Channel
MESH_D000072380,NIMA-Related Kinase 1
MESH_D000072396,Endothelin-Converting Enzymes
MESH_D033903,Periplasmic Proteins
MESH_D011094,Polyethyleneimine
MESH_D002262,Carboxy-Lyases
MESH_D005983,Glutens
MESH_D063211,N-Terminal Acetyltransferase C
MESH_D043324,beta-Fructofuranosidase
MESH_D000072482,Retinoic Acid Receptor alpha
MESH_D000072516,Retinoic Acid 4-Hydroxylase
MESH_D051790,G-Box Binding Factors
MESH_D055749,SOXB2 Transcription Factors
MESH_D002687,Chitin Synthase
MESH_D017671,Platinum Compounds
MESH_D005723,gamma-Glutamyltransferase
MESH_D011944,"Receptors, Androgen"
MESH_D043203,1-Alkyl-2-acetylglycerophosphocholine Esterase
MESH_D053338,"Receptors, Ectodysplasin"
MESH_D022321,Japanese Encephalitis Vaccines
MESH_D050506,Mutant Chimeric Proteins
MESH_D005962,Glucosylceramidase
MESH_D019438,Ritonavir
MESH_D055358,Cone Opsins
MESH_D006867,Hydrolases
MESH_D064211,Connectin
MESH_D054801,Phosphoinositide Phospholipase C
MESH_D007656,Ketoglutaric Acids
MESH_D009572,Nitrite Reductases
MESH_D000071636,Protein Phosphatase 2C
MESH_D011498,Protein Precursors
MESH_D042962,Acyl-CoA Oxidase
MESH_D005768,Gastrointestinal Hormones
MESH_D007773,Lactates
MESH_D009320,Atrial Natriuretic Factor
MESH_D020098,"Natriuretic Peptide, C-Type"
MESH_D018847,Opioid Peptides
MESH_D045683,Furin
MESH_D050980,GATA Transcription Factors
MESH_D000072236,Methyl-Accepting Chemotaxis Proteins
MESH_D012664,Semicarbazones
MESH_D051034,Inhibitor of Apoptosis Proteins
MESH_D053766,Presenilin-2
MESH_D044843,SKP Cullin F-Box Protein Ligases
MESH_D020893,"Receptor, ErbB-3"
MESH_D001280,Atrazine
MESH_D020692,rab3 GTP-Binding Proteins
MESH_D051966,Phospholipase C gamma
MESH_D010739,Phospholipase D
MESH_D039221,mRNA Cleavage and Polyadenylation Factors
MESH_D005462,Fluorine Radioisotopes
MESH_D016708,Synaptophysin
MESH_D051898,Smad1 Protein
MESH_D000072481,DNA Ligase ATP
MESH_D014508,Urea
MESH_D014993,Xylitol
MESH_D015265,Site-Specific DNA-Methyltransferase (Adenine-Specific)
MESH_D013254,Steroid 17-alpha-Hydroxylase
MESH_D013252,Steroid 11-beta-Hydroxylase
MESH_D039603,Eukaryotic Initiation Factor-4G
MESH_D015088,"2',5'-Oligoadenylate Synthetase"
MESH_D021301,Antifreeze Proteins
MESH_D000072483,Placenta Growth Factor
MESH_D001889,Borinic Acids
MESH_D002256,Carbonic Anhydrases
MESH_D012663,Semicarbazides
MESH_D039122,Poly(A)-Binding Protein I
MESH_D012318,RNA Polymerase I
MESH_D015252,"Deoxyribonucleases, Type II Site-Specific"
MESH_D019843,Archaeal Proteins
MESH_D043383,Adenosylhomocysteinase
MESH_D056931,Cryptochromes
MESH_D008050,Lipid A
MESH_D015474,Isotretinoin
MESH_D017311,Amlodipine
MESH_D020913,Perindopril
MESH_D006572,"Heterocyclic Compounds, Bridged-Ring"
MESH_D055418,Bone Morphogenetic Protein 6
MESH_D011353,Prodigiosin
MESH_D038941,Polypyrimidine Tract-Binding Protein
MESH_D063209,N-Terminal Acetyltransferase A
MESH_D017299,Rod Opsins
MESH_D008293,Malates
MESH_D053244,Osteoprotegerin
MESH_D050830,L-Amino Acid Oxidase
MESH_D001094,Arachidonate 5-Lipoxygenase
MESH_D010711,Phosphatidate Phosphatase
MESH_D004075,Diglycerides
MESH_D051716,Replication Protein A
MESH_D008239,Lysine
MESH_D000077410,Aluminum Chloride
MESH_D054840,"Retinol-Binding Proteins, Cellular"
MESH_D017325,Hepatitis B Vaccines
MESH_D012437,Adenosylmethionine Decarboxylase
MESH_D013441,Sulfinic Acids
MESH_D000068679,Emtricitabine
MESH_D000069547,Cobicistat
MESH_D008768,Methylmethacrylates
MESH_D050827,Syntaxin 1
MESH_D043884,"Receptor, Cannabinoid, CB1"
MESH_D000812,Anhydrides
MESH_D010098,Oxycodone
MESH_D000075943,Apolipoproteins L
MESH_D042965,Methylenetetrahydrofolate Reductase (NADPH2)
MESH_D029362,"Organic Anion Transporters, Sodium-Independent"
MESH_D019927,Cyclin E
MESH_D000080063,Protein-Arginine Deiminase Type 3
MESH_D000081247,CSK Tyrosine-Protein Kinase
MESH_D005981,Glutathione Synthase
MESH_D051038,Large-Conductance Calcium-Activated Potassium Channel beta Subunits
MESH_D010756,Phosphoric Acids
MESH_D006038,Glyoxylates
MESH_D001598,Bephenium Compounds
MESH_D019735,Carbon-Carbon Ligases
MESH_D014575,Uroporphyrinogen Decarboxylase
MESH_D019915,DNA Primase
MESH_D050538,Malate Dehydrogenase (NADP+)
MESH_D000992,Antitoxins
MESH_D007168,IMP Dehydrogenase
MESH_D005980,Glutathione Reductase
MESH_D012261,Ribonucleoproteins
MESH_D016159,Tumor Suppressor Protein p53
MESH_D049368,"Receptors, Lysophosphatidic Acid"
MESH_D009226,Myristates
MESH_D051857,Otx Transcription Factors
MESH_D015067,17-Hydroxysteroid Dehydrogenases
MESH_D010105,Oxygenases
MESH_D044024,Tetralones
MESH_D000683,Serum Amyloid P-Component
MESH_D002097,C-Reactive Protein
MESH_D007850,Lauric Acids
MESH_D008333,Mandelic Acids
MESH_D053772,Oxyntomodulin
MESH_D017452,"Receptors, IgG"
MESH_D051231,Farnesyltranstransferase
MESH_D014688,Venoms
MESH_D006884,Hydroxybutyrate Dehydrogenase
MESH_D018086,Glutamate Dehydrogenase (NADP+)
MESH_D008075,"Lipoproteins, HDL"
MESH_D011492,Protein Hydrolysates
MESH_D015387,"Egg Proteins, Dietary"
MESH_D014226,Triazenes
MESH_D011245,Pregnadienes
MESH_D048051,p38 Mitogen-Activated Protein Kinases
MESH_D017395,Plasminogen Activator Inhibitor 1
MESH_D008903,Minerals
MESH_D020148,Butyric Acid
MESH_D024061,Collagen Type III
MESH_D011508,Chondroitin Sulfate Proteoglycans
MESH_D043209,11-beta-Hydroxysteroid Dehydrogenase Type 2
MESH_D014220,Trialkyltin Compounds
MESH_D009711,Nucleotides
MESH_D018799,Intercellular Adhesion Molecule-1
MESH_D015118,Eicosapentaenoic Acid
