id,name
MESH_C537442,Arthrogryposis epileptic seizures migrational brain disorder
MESH_C537443,"Meningioma, familial"
MESH_C537444,Mental retardation Mietens Weber type
MESH_C537445,Mental retardation Smith Fineman Myers type
MESH_C537446,Mental retardation spasticity ectrodactyly
MESH_C537447,"Mental retardation syndrome, Belgian type"
MESH_C537448,Mental retardation Wolff type
MESH_C537449,Mental retardation X-linked syndromic 7
MESH_C537450,"Mental retardation X-linked, South African type"
MESH_C537451,MEHMO syndrome
MESH_C537452,"Mental retardation, keratoconus, febrile seizures, and sinoatrial block"
MESH_C537453,"Mental retardation, macrocephaly, short stature and craniofacial dysmorphism"
MESH_C537454,"Mental retardation, X-linked 14"
MESH_C537456,"Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance"
MESH_C537457,"Mental retardation-hypotonic facies syndrome, x-linked, 1"
MESH_C537459,Meretoja syndrome
MESH_C537461,Merlob Grunebaum Reisner syndrome
MESH_C537462,Microphthalmia and mental deficiency
MESH_C537463,Microphthalmia associated with colobomatous cyst
MESH_C537464,"Microphthalmia, syndromic 1"
MESH_C537465,"Microphthalmia, syndromic 2"
MESH_C537466,"Microphthalmia, syndromic 7"
MESH_C537468,Microspherophakia with hernia
MESH_C537469,"Microtia, meatal atresia and conductive deafness"
MESH_C537470,Microvillus inclusion disease
MESH_C537471,Midphalangeal hair
MESH_C537472,Miles-Carpenter x-linked mental retardation syndrome
MESH_C537473,Milner Khallouf Gibson syndrome
MESH_C537474,"Minicore myopathy, antenatal onset, with arthrogryposis"
MESH_C537475,Mitochondrial complex I deficiency
MESH_C537476,Mitochondrial myopathy with lactic acidosis
MESH_C537478,Barlow syndrome
MESH_C537479,Mixed sclerosing bone dystrophy
MESH_C537480,Miyoshi myopathy
MESH_C537481,Spastic diplegia infantile type
MESH_C537482,"Spastic paraplegia 10, autosomal dominant"
MESH_C537483,"Spastic paraplegia 11, autosomal recessive"
MESH_C537484,"Spastic paraplegia 12, autosomal dominant"
MESH_C537485,"Spastic paraplegia 13, autosomal dominant"
MESH_C537486,"Spastic paraplegia 14, autosomal recessive"
MESH_C537487,Steatocystoma multiplex with natal teeth
MESH_C537488,Stern Lubinsky Durrie syndrome
MESH_C537489,Sternal cleft
MESH_C537490,Lyngstadaas syndrome
MESH_C537491,Stewart Treves syndrome
MESH_C537492,"Stickler syndrome, type 1"
MESH_C537493,"Stickler syndrome, type 2"
MESH_C537494,"Stickler syndrome, type 3"
MESH_C537495,Stocco dos Santos syndrome
MESH_C537496,Stoelinga de Koomen Davis syndrome
MESH_C537497,Stoll Alembik Dott syndrome
MESH_C537498,Stoll Levy Francfort syndrome
MESH_C537500,Striatonigral degeneration infantile
MESH_C537501,Strudwick syndrome
MESH_C537502,Stuve-Wiedemann syndrome
MESH_C537503,Subcutaneous panniculitis-like T-cell lymphoma
MESH_C537504,Kousseff Nichols syndrome
MESH_C537505,Kowarski syndrome
MESH_C537506,Kozlowski Brown Hardwick syndrome
MESH_C537508,Kozlowski Ouvrier syndrome
MESH_C537509,Kozlowski Rafinski Klicharska syndrome
MESH_C537510,Kozlowski Tsuruta Taki syndrome
MESH_C537511,Piussan Lenaerts Mathieu syndrome
MESH_C537512,Plagiocephaly and X-linked mental retardation
MESH_C537514,Plasmacytoma anaplastic
MESH_C537516,Pleuropulmonary blastoma
MESH_C537517,Plexosarcoma
MESH_C537518,Podder-Tolmie syndrome
MESH_C537519,Schwartz-Lelek syndrome
MESH_C537521,Scleroatonic muscular dystrophy
MESH_C537523,Sclerosing bone dysplasia mental retardation
MESH_C537524,Sclerosing lymphocytic lobulitis
MESH_C537525,Sclerosteosis
MESH_C537526,Sclerotylosis
MESH_C537527,Succinyl-CoA:3-oxoacid CoA transferase deficiency
MESH_C537528,Scott Bryant Graham syndrome
MESH_C537529,Seaver Cassidy syndrome
MESH_C537530,"Sebaceous gland hyperplasia, familial presenile"
MESH_C537532,Seckel like syndrome type Buebel
MESH_C537533,Seckel syndrome 1
MESH_C537534,Seckel syndrome 2
MESH_C537535,Secretory breast carcinoma
MESH_C537536,Seemanova Lesny syndrome
MESH_C537537,"Segawa syndrome, autosomal recessive"
MESH_C537538,Segmentation syndrome 1
MESH_C537540,Microcephaly seizures genital hypoplasia
MESH_C537541,Microcephaly microphthalmos blindness
MESH_C537542,Microcephaly nonsyndromal
MESH_C537543,Microcephaly pontocerebellar hypoplasia dyskinesia
MESH_C537544,Microcephaly seizures mental retardation heart disorders
MESH_C537545,Microcephaly sparse hair mental retardation seizures
MESH_C537546,Microcephaly with spastic quadriplegia
MESH_C537547,"Microcephaly, corpus callosum dysgenesis and cleft lip-palate"
MESH_C537548,Galloway Mowat syndrome
MESH_C537549,Lambotte syndrome
MESH_C537550,"Microcoria, congenital"
MESH_C537551,Microcornea corectopia macular hypoplasia
MESH_C537552,"Microcornea, glaucoma, and absent frontal sinuses"
MESH_C537553,Microdontia hypodontia short stature
MESH_C537554,Microgastria limb reduction defect
MESH_C537555,Microhydranencephaly
MESH_C537556,Micromelic dwarfism Fryns type
MESH_C537557,"Micromelic dysplasia, congenital, with dislocation of radius"
MESH_C537558,"Osteogenesis imperfecta congenita, microcephaly, and cataracts"
MESH_C537559,Jackson-Weiss syndrome
MESH_C537560,Jacobs syndrome
MESH_C537561,Jaffer Beighton syndrome
MESH_C537562,Jamaican vomiting sickness
MESH_C537563,Jankovic Rivera syndrome
MESH_C537564,Jansen type metaphyseal chondrodysplasia
MESH_C537565,Jarcho-Levin syndrome
MESH_C537567,Jejunal atresia with renal adysplasia
MESH_C537568,Jensen syndrome
MESH_C537569,Jequier Kozlowski skeletal dysplasia
MESH_C537571,Jeune syndrome
MESH_C537572,Jeune syndrome situs inversus
MESH_C537573,Methylmalonyl-Coenzyme A mutase deficiency
MESH_C537574,Meyenburg-Altherr-Uehlinger syndrome
MESH_C537575,Michelin tire baby syndrome
MESH_C537576,Michels Caskey syndrome
MESH_C537577,"Microcephalic osteodysplastic primordial dwarfism, type 1"
MESH_C537579,Sener syndrome
MESH_C537580,Senior Loken Syndrome
MESH_C537581,Senior-Loken syndrome 4
MESH_C537582,Sennetsu Fever
MESH_C537583,"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"
MESH_C537584,Seow Najjar syndrome
MESH_C537585,Seres-Santamaria Arimany Muniz syndrome
MESH_C537586,Serpentine fibula polycystic kidney syndrome
MESH_C537587,"Sertoli cell-only syndrome, Y-linked"
MESH_C537588,Androblastoma of ovary
MESH_C537589,Severe combined immunodeficiency with sensitivity to ionizing radiation
MESH_C537590,"Severe combined immunodeficiency, atypical"
MESH_C537592,"Neutropenia, Severe Congenital, Autosomal Recessive 3"
MESH_C537593,Severe infantile axonal neuropathy
MESH_C537594,Shapiro syndrome
MESH_C537595,Sharma Kapoor Ramji syndrome
MESH_C537596,Short chain Acyl CoA dehydrogenase deficiency
MESH_C537597,Short limb dwarf lethal Colavita Kozlowski type
MESH_C537598,Short limb dwarfism Al Gazali type
MESH_C537599,"Short rib-polydactyly syndrome, Beemer type"
MESH_C537602,"Short rib-polydactyly syndrome, Verma-Naumoff type"
MESH_C537603,Short stature and locking fingers
MESH_C537605,Rhabdomyosarcoma of the orbit
MESH_C537607,"Rhizomelic chondrodysplasia punctata, type 2"
MESH_C537608,"Rhizomelic chondrodysplasia punctata, type 3"
MESH_C537609,Rhizomelic dysplasia Patterson Lowry type
MESH_C537610,"Rhizomelic dysplasia, scoliosis, and retinitis pigmentosa"
MESH_C537611,Rhizomelic syndrome
MESH_C537612,RHYNS syndrome
MESH_C537613,Ribbing disease
MESH_C537614,Kozlowski Warren Fisher syndrome
MESH_C537615,Kozlowski-Krajewska syndrome
MESH_C537616,Krasnow Qazi syndrome
MESH_C537617,Krause-Kivlin syndrome
MESH_C537618,Krauss Herman Holmes syndrome
MESH_C537619,Krieble Bixler syndrome
MESH_C537620,Growth mental deficiency syndrome of Myhre
MESH_C537621,Grubben de Cock Borghgraef syndrome
MESH_C537622,Guanidinoacetate methyltransferase deficiency
MESH_C537625,Gurrieri Sammito Bellussi syndrome
MESH_C537626,Hagemoser Weinstein Bresnick syndrome
MESH_C537627,Keratosis palmoplantaris with periodontopathia and onychogryposis
MESH_C537628,Hair defect with photosensitivity and mental retardation
MESH_C537629,HAIR-AN syndrome
MESH_C537632,Bixler Christian Gorlin syndrome
MESH_C537633,Bjornstad syndrome
MESH_C537634,"Chromosome 3, trisomy 3q13 2 q25"
MESH_C537635,Partial Trisomy 3q Syndrome
MESH_C537636,Ring chromosome 4 syndrome
MESH_C537637,Chromosome 4 short arm deletion
MESH_C537638,"Chromosome 4, monosomy 4p14 p16"
MESH_C537639,Chromosome 4q- Syndrome
MESH_C537640,"Chromosome 4, monosomy 4q32"
MESH_C537641,"Chromosome 4, 4q Terminal Deletion Syndrome"
MESH_C537642,"Chromosome 4, partial trisomy distal 4q"
MESH_C537643,Duplication 4p Syndrome
MESH_C537644,"Chromosome 4, trisomy 4q"
MESH_C537645,"Chromosome 4, trisomy 4q21"
MESH_C537646,"Chromosome 4, trisomy 4q25 qter"
MESH_C537647,"Chromosome 5, monosomy 5q35"
MESH_C537648,"Chromosome 5, trisomy 5p"
MESH_C537649,"Chromosome 5, trisomy 5pter p13 3"
MESH_C537650,"Chromosome 5, trisomy 5q"
MESH_C537651,"Bartter syndrome, antenatal , type 2"
MESH_C537652,"Bartter syndrome, antenatal type 1"
MESH_C537653,"Bartter syndrome, type 3"
MESH_C537655,"Basal cell carcinoma, infundibulocystic"
MESH_C537656,"Basal cell carcinoma, multiple"
MESH_C537657,"Basal ganglia calcification, idiopathic 2"
MESH_C537658,"Basal ganglia disease, biotin-responsive"
MESH_C537659,Basan syndrome
MESH_C537660,Basaran Yilmaz syndrome
MESH_C537661,Bassoe syndrome
MESH_C537662,Battaglia Neri syndrome
MESH_C537663,Bazex-Dupre-Christol syndrome
MESH_C537664,Bazopoulou Kyrkanidou syndrome
MESH_C537665,Beardwell syndrome
MESH_C537668,Beemer Ertbruggen syndrome
MESH_C537669,Behr syndrome
MESH_C537670,Behrens Baumann Dust syndrome
MESH_C537671,"Chromosome 1, monosomy 1q32 q42"
MESH_C537672,"Chromosome 1, monosomy 1q4"
MESH_C537675,Gaucher-like disease
MESH_C537676,Gay Feinmesser Cohen syndrome
MESH_C537678,Gemignani syndrome
MESH_C537679,GEMSS syndrome
MESH_C537680,Genee-Wiedemann syndrome
MESH_C537682,Geniospasm
MESH_C537683,Genito palato cardiac syndrome
MESH_C537684,Genoa syndrome
MESH_C537685,"Genu valgum, st Helena familial"
MESH_C537686,"Microcephaly, microphthalmia, ectrodactyly of lower limbs, and prognathism"
MESH_C537688,Joubert syndrome 5
MESH_C537689,Joubert syndrome 6
MESH_C537690,Juberg Hayward syndrome
MESH_C537692,Judge Misch Wright syndrome
MESH_C537694,Jung Wolff Back Stahl syndrome
MESH_C537696,Juvenile gout
MESH_C537698,Juvenile macular degeneration and hypotrichosis
MESH_C537699,"Nephronophthisis, familial juvenile"
MESH_C537700,Juvenile osteoporosis
MESH_C537701,Hyperostosis corticalis deformans juvenilis
MESH_C537702,Juvenile polyposis syndrome
MESH_C537703,Juvenile systemic scleroderma
MESH_C537704,Juvenile-onset dystonia
MESH_C537705,Kabuki syndrome
MESH_C537706,Kaler Garrity Stern syndrome
MESH_C537707,Kallikrein hypertension
MESH_C537708,Kifafa seizure disorder
MESH_C537709,Hermansky Pudlak syndrome 2
MESH_C537710,Lymphedema distichiasis syndrome
MESH_C537711,"Lymphedema, microcephaly and chorioretinopathy syndrome"
MESH_C537713,Lynch Lee Murday syndrome
MESH_C537714,MacDermot Winter syndrome
MESH_C537715,Macleod Fraser syndrome
MESH_C537716,Macrocephaly mesodermal hamartoma spectrum
MESH_C537717,"Macrocephaly, benign familial"
MESH_C537718,Volcke Soekarman syndrome
MESH_C537719,Macrodactyly of the foot
MESH_C537720,Macrodactyly of the hand
MESH_C537721,"Macroepiphyseal dysplasia, McAlister Coe type"
MESH_C537722,"Macrogyria, pseudobulbar palsy and mental retardation"
MESH_C537723,Lubs X-linked mental retardation syndrome
MESH_C537724,Lujan Fryns syndrome
MESH_C537726,Lutz Richner Landolt syndrome
MESH_C537727,"Lymphangiectasia, pulmonary, congenital"
MESH_C537728,Oculocutaneous albinism type 1
MESH_C537729,Oculocutaneous albinism type 1B
MESH_C537730,Oculocutaneous albinism type 2
MESH_C537731,Oculocutaneous albinism type 3
MESH_C537732,Oculodental syndrome Rutherfurd syndrome
MESH_C537733,Oculodentoosseous dysplasia recessive
MESH_C537734,Oculodigitoesophagoduodenal syndrome
MESH_C537736,Oculomaxillofacial dysostosis
MESH_C537737,Oculomelic amyoplasia
MESH_C537738,Oculopalatoskeletal syndrome
MESH_C537739,Oculorenocerebellar syndrome
MESH_C537740,Odontoma dysphagia syndrome
MESH_C537741,Odontomicronychial dysplasia
MESH_C537742,Odontoonychodermal dysplasia
MESH_C537743,Oguchi disease
MESH_C537745,"Olivopontocerebellar hypoplasia, fetal-onset"
MESH_C537746,Omodysplasia type 1
MESH_C537747,Omphalocele cleft palate syndrome lethal
MESH_C537748,Omphalocele exstrophy imperforate anus
MESH_C537749,Onat syndrome
MESH_C537750,"Oncocytoma, renal"
MESH_C537751,Oncogenic osteomalacia
MESH_C537752,Onychotrichodysplasia and neutropenia
MESH_C537754,Renal dysplasia - limb defects syndrome
MESH_C537755,Renal dysplasia diffuse cystic
MESH_C537756,Renal hepatic pancreatic dysplasia Dandy Walker cyst
MESH_C537757,Renal hypouricemia
MESH_C537758,"Renal tubular acidosis, distal, autosomal recessive"
MESH_C537759,"Renal tubular acidosis, distal, type 3"
MESH_C537760,Renoprival hypertension
MESH_C537761,Renpenning syndrome 1
MESH_C537762,"Chromosome 5, uniparental disomy"
MESH_C537763,Chromosome 6 ring syndrome
MESH_C537764,"Chromosome 6, deletion 6q13 q15"
MESH_C537765,"Chromosome 6, monosomy 6p23"
MESH_C537766,Anonychia-onychodystrophy with hypoplasia or absence of distal phalanges
MESH_C537767,Anophthalmia plus syndrome
MESH_C537768,Anophthalmia with pulmonary hypoplasia
MESH_C537769,Anophthalmos with limb anomalies
MESH_C537770,Anorchia
MESH_C537773,Ansell Bywaters Elderking syndrome
MESH_C537774,Anterior polar cataract 2
MESH_C537775,Anterior segment mesenchymal dysgenesis
MESH_C537776,Anterior spinal artery stroke
MESH_C537777,"Anti-plasmin deficiency, congenital"
MESH_C537778,Antisynthetase syndrome
MESH_C537779,Antithrombin deficiency type 2
MESH_C537782,Aorta-pulmonary artery fistula
MESH_C537783,"Aortic aneurysm, familial thoracic 3"
MESH_C537784,"Aortic aneurysm, familial thoracic 4"
MESH_C537785,Aortic arch anomaly with peculiar facies and mental retardation
MESH_C537786,"Aphakia, congenital primary"
MESH_C537787,Aphalangia syndactyly microcephaly
MESH_C537788,Aplasia cutis congenita intestinal lymphangiectasia
MESH_C537789,Axenfeld-Rieger anomaly with cardiac defects and sensorineural hearing loss
MESH_C537790,Axial mesodermal dysplasia spectrum
MESH_C537791,Axial osteomalacia
MESH_C537792,Axial osteosclerosis
MESH_C537793,Ayazi syndrome
MESH_C537794,Baby rattle pelvic dysplasia
MESH_C537795,Baetz-Greenwalt syndrome
MESH_C537796,Bagatelle Cassidy syndrome
MESH_C537797,Bahemuka Brown syndrome
MESH_C537798,Fetal trimethadione syndrome
MESH_C537799,Gerodermia osteodysplastica
MESH_C537803,Ghose Sachdev Kumar syndrome
MESH_C537804,Chromosome 10q duplication syndrome
MESH_C537805,17-Hydroxysteroid Dehydrogenase Deficiency
MESH_C537806,18-Hydroxylase deficiency
MESH_C537807,"Chromosome 6, monosomy 6q"
MESH_C537808,"Chromosome 6, monosomy 6q1"
MESH_C537809,"Chromosome 6, monosomy 6q2"
MESH_C537810,"6q+ Syndrome, Partial"
MESH_C537811,"Chromosome 6, trisomy 6p"
MESH_C537812,"Chromosome 6, trisomy 6q"
MESH_C537813,Chromosome 7 ring syndrome
MESH_C537814,"Chromosome 7, monosomy"
MESH_C537815,"Chromosome 7, monosomy 7q2"
MESH_C537816,"Chromosome 7, monosomy 7q21"
MESH_C537817,"Chromosome 7, monosomy 7q3"
MESH_C537818,7p2 monosomy syndrome
MESH_C537819,"Chromosome 7, trisomy 7p"
MESH_C537820,"Chromosome 7, trisomy 7p13 p12 2"
MESH_C537821,"Chromosome 7, trisomy 7q"
MESH_C537822,"Chromosome 7, trisomy mosaic"
MESH_C537823,Chromosome 8 deletion
MESH_C537824,Chromosome 8 ring
MESH_C537825,"Chromosome 8, monosomy 8p"
MESH_C537826,Chromosome 8p deletion syndrome (partial)
MESH_C537827,"Chromosome 8, monosomy 8p23 1"
MESH_C537828,"Chromosome 8, monosomy 8q"
MESH_C537829,Macrophagic myofasciitis
MESH_C537830,Macrosomia with lethal microphthalmia
MESH_C537831,Macrothrombocytopenia progressive deafness
MESH_C537832,"Macular dystrophy, atypical vitelliform"
MESH_C537833,"Macular dystrophy, concentric annular"
MESH_C537834,"Macular dystrophy, corneal type 1"
MESH_C537835,"Macular dystrophy, retinal, 1, North Carolina type"
MESH_C537836,Macules hereditary congenital hypopigmented and hyperpigmented
MESH_C537837,Benign symmetrical lipomatosis
MESH_C537838,Madokoro Ohdo Sonoda syndrome
MESH_C537839,Majeed syndrome
MESH_C537840,Mal de debarquement
MESH_C537841,NADH cytochrome B5 reductase deficiency
MESH_C537842,"Nonmedullary thyroid carcinoma, with or without cell oxyphilia"
MESH_C537844,Nonseminomatous germ cell tumor
MESH_C537845,Nonsyndromic sensorineural hearing loss
MESH_C537846,Noonan like syndrome
MESH_C537847,Noonan syndrome 3
MESH_C537848,Norman Roberts lissencephaly syndrome
MESH_C537849,Norrie disease
MESH_C537851,Novak syndrome
MESH_C537852,"Nuchal bleb, familial"
MESH_C537853,"Nystagmus 1, congenital, X- linked"
MESH_C537854,"Nystagmus 2, congenital, autosomal dominant"
MESH_C537855,"Nystagmus 3, congenital, autosomal dominant"
MESH_C537856,"Nystagmus 4, congenital, autosomal dominant"
MESH_C537857,Hereditary vertical nystagmus
MESH_C537858,O'Donnell Pappas syndrome
MESH_C537860,Occipital horn syndrome
MESH_C537862,"Ochronosis, hereditary"
MESH_C537863,Ocular Albinism type 1
MESH_C537865,Oculoauriculofrontonasal syndrome
MESH_C537866,Oculocerebral hypopigmentation syndrome type Preus
MESH_C537869,Laplane Fontaine Lagardere syndrome
MESH_C537871,Laron syndrome type 2
MESH_C537872,"Larsen like syndrome, lethal type"
MESH_C537873,"Larsen syndrome, dominant type"
MESH_C537874,"Larsen syndrome, recessive type"
MESH_C537875,Laryngeal cleft
MESH_C537876,Laryngeal papillomatosis
MESH_C537878,Lateral meningocele syndrome
MESH_C537879,"Lateral semicircular canal malformation, familial, with external and middle ear abnormalities"
MESH_C537880,Lathosterolosis
MESH_C537881,Lattice corneal dystrophy type 1
MESH_C537882,Laurence Prosser Rocker syndrome
MESH_C537883,Rhabdomyosarcoma 1
MESH_C537884,Peters anomaly
MESH_C537885,Peters anomaly with cataract
MESH_C537886,Petty Laxova Wiedemann syndrome
MESH_C537887,Pfeiffer Kapferer syndrome
MESH_C537888,Pfeiffer Mayer syndrome
MESH_C537889,Pfeiffer Palm Teller syndrome
MESH_C537890,Pfeiffer Rockelein syndrome
MESH_C537891,Pfeiffer Tietze Welte syndrome
MESH_C537892,PHACE association
MESH_C537893,Phacomatosis pigmentokeratotica
MESH_C537894,Phacomatosis pigmentovascularis
MESH_C537895,Phenol sulfotransferase deficiency
MESH_C537897,Phosphoribosylpyrophosphate synthetase deficiency
MESH_C537899,Baker Vinters syndrome
MESH_C537900,Baker-Winegrad disease
MESH_C537901,Bamforth syndrome
MESH_C537902,Bangstad syndrome
MESH_C537903,Banti's syndrome
MESH_C537904,Bantu siderosis
MESH_C537905,Baraitser Brett Piesowicz syndrome
MESH_C537906,Baraitser Rodeck Garner syndrome
MESH_C537907,Barakat syndrome
MESH_C537908,Barber Say syndrome
MESH_C537909,Bardet-Biedl syndrome 1
MESH_C537910,Bardet-Biedl syndrome 2
MESH_C537911,Bardet-Biedl syndrome 3
MESH_C537912,Bardet-Biedl syndrome 4
MESH_C537913,"Chondrodysplasia, acromesomelic, with genital anomalies"
MESH_C537914,"Chondrodysplasia, blomstrand type"
MESH_C537915,"Chondrodysplasia, Grebe type"
MESH_C537916,Femoral facial syndrome
MESH_C537917,Femur bifid with monodactylous ectrodactyly
MESH_C537918,Femur fibula ulna syndrome
MESH_C537919,Fertile eunuch syndrome
MESH_C537921,"Fetal akinesia syndrome, X-linked"
MESH_C537922,Fetal hydantoin syndrome
MESH_C537923,Opitz-Kaveggia syndrome
MESH_C537927,Fibrocartilaginous embolism
MESH_C537928,"Fibromatosis, gingival, 3"
MESH_C537930,Fibular aplasia ectrodactyly
MESH_C537931,Fibular hypoplasia and complex brachydactyly
MESH_C537932,"Filaminopathy, autosomal dominant"
MESH_C537933,Fine-Lubinsky syndrome
MESH_C537934,Finnish lethal neonatal metabolic syndrome
MESH_C537936,Fitz-Hugh-Curtis syndrome
MESH_C537937,Fitzsimmons Walson Mellor syndrome
MESH_C537938,Fitzsimmons-Guilbert syndrome
MESH_C537939,Boudhina Yedes Khiari syndrome
MESH_C537940,"Chromosome 8, mosaic trisomy"
MESH_C537941,"Chromosome 8, partial trisomy"
MESH_C537942,"Chromosome 8, trisomy"
MESH_C537943,"Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome"
MESH_C537944,"Amyloidosis, Cerebroarterial, App-Related"
MESH_C537945,"Cerebral palsy, spastic, diplegic"
MESH_C537946,Cerebral sarcoma
MESH_C537948,"Ceroid lipofuscinosis, neuronal 1, infantile"
MESH_C537952,"Ceroid lipofuscinosis, neuronal 8"
MESH_C537953,"Ceroid lipofuscinosis, neuronal 9"
MESH_C537955,Cerulean cataract
MESH_C537956,Cervical hypertrichosis neuropathy
MESH_C537957,Acute fatty liver of pregnancy
MESH_C537959,CAHMR syndrome
MESH_C537960,Calabro syndrome
MESH_C537961,Calcifying Epithelial Odontogenic Tumor
MESH_C537962,Calloso-genital dysplasia
MESH_C537963,Calvarial hyperostosis
MESH_C537964,Camera Marugo Cohen syndrome
MESH_C537965,CAMFAK syndrome
MESH_C537966,Campomelia Cumming type
MESH_C537967,Camptobrachydactyly
MESH_C537968,Camptocormia
MESH_C537969,Camptodactyly joint contractures and facial skeletal dysplasia
MESH_C537970,Camptodactyly syndrome Guadalajara type 1
MESH_C537971,Camptodactyly syndrome Guadalajara type 2
MESH_C537972,Camptodactyly taurinuria
MESH_C537973,Camptodactyly vertebral fusion
MESH_C537974,"Camptodactyly, fibrous tissue hyperplasia, and skeletal dysplasia"
MESH_C537975,CATSHL syndrome
MESH_C537976,Camptodactyly-ichthyosis syndrome
MESH_C537977,Camptomelic syndrome long limb type
MESH_C537978,"Camurati Engelmann disease, type 2"
MESH_C537979,"Candidiasis familial chronic mucocutaneous, autosomal recessive"
MESH_C537980,CANOMAD syndrome
MESH_C537981,Cantalamessa Baldini Ambrosi syndrome
MESH_C537984,"Charcot-Marie-Tooth disease, Type 1C"
MESH_C537985,"Charcot-Marie-Tooth disease, Type 1D"
MESH_C537986,"Charcot-Marie-Tooth disease, Type 1E"
MESH_C537987,"Charcot-Marie-Tooth disease, Type 1F"
MESH_C537988,"Charcot-Marie-Tooth disease, Type 2A"
MESH_C537989,"Charcot-Marie-Tooth disease, Type 2B"
MESH_C537990,"Charcot-Marie-Tooth disease, Type 2B1"
MESH_C537991,"Charcot-Marie-Tooth disease, Type 2B2"
MESH_C537992,"Charcot-Marie-Tooth disease, Type 2C"
MESH_C537993,"Charcot-Marie-Tooth disease, Type 2D"
MESH_C537994,"Charcot-Marie-Tooth disease, Type 2E"
MESH_C537995,Dysferlinopathy
MESH_C537996,Dysgnathia complex
MESH_C537997,Dysplasia epiphysealis hemimelica
MESH_C537998,Dyssegmental dysplasia
MESH_C537999,"Dyssegmental dysplasia, Rolland-Desbuquois type"
MESH_C538000,Dystelephalangy
MESH_C538001,Dystonia 12
MESH_C538002,"Dystonia 15, myoclonic"
MESH_C538003,"Dystonia 6, torsion"
MESH_C538004,Dystonia musculorum deformans 4
MESH_C538005,Dystonia musculorum deformans type 1
MESH_C538006,Dystonia musculorum deformans type 2
MESH_C538007,"Dystonia, Dopa-responsive"
MESH_C538010,Eagle syndrome
MESH_C538011,Eales disease
MESH_C538012,Meier-Gorlin syndrome
MESH_C538013,Early-onset ataxia with oculomotor apraxia and hypoalbuminemia
MESH_C538015,Ectodermal dysplasia adrenal cyst
MESH_C538016,Ectodermal dysplasia alopecia preaxial polydactyly
MESH_C538018,Ectodermal dysplasia mental retardation syndactyly
MESH_C538019,"Chromosome 8, trisomy 8p"
MESH_C538020,"Chromosome 8, trisomy 8q"
MESH_C538021,Chromosome 9 inversion or duplication
MESH_C538022,Chromosome 9 Ring
MESH_C538023,"Chromosome 9, duplication 9q21"
MESH_C538024,Chromosome 9p Deletion Syndrome
MESH_C538025,"Chromosome 9, partial monosomy 9p"
MESH_C538026,"Chromosome 9, partial trisomy 9p"
MESH_C538027,"Chromosome 9, tetrasomy 9p"
MESH_C538028,"Chromosome 9, trisomy"
MESH_C538029,"Chromosome 9, trisomy 9p"
MESH_C538030,"Chromosome 9, trisomy 9q"
MESH_C538031,"Chromosome 14q, partial deletions"
MESH_C538032,"Chromosome 14q, proximal duplication"
MESH_C538033,"Chromosome 14q, terminal deletion"
MESH_C538034,"Chromosome 14q, terminal duplication"
MESH_C538035,Chromosome 15 ring
MESH_C538036,Partial Duplication 15q Syndrome
MESH_C538037,"Chromosome 15, trisomy mosaicism"
MESH_C538038,"Chromosome 15q, partial deletion"
MESH_C538039,"Chromosome 15q, tetrasomy"
MESH_C538040,"Chromosome 15q, trisomy"
MESH_C538041,"Chromosome 16, trisomy"
MESH_C538042,"Chromosome 16, trisomy 16q"
MESH_C538043,"Chromosome 16, uniparental disomy"
MESH_C538044,Chromosome 17 trisomy
MESH_C538045,Chromosome 17 deletion
MESH_C538046,Chromosome 17 ring
MESH_C538047,"Chromosome 17, deletion 17q23 q24"
MESH_C538048,"Chromosome 17, trisomy 17p"
MESH_C538049,Deafness oligodontia syndrome
MESH_C538050,"Deafness, autosomal dominant nonsyndromic sensorineural 17"
MESH_C538051,Adrenomyodystrophy
MESH_C538052,Propping Zerres syndrome
MESH_C538053,Adult-onset citrullinemia type 2
MESH_C538054,Aerobic actinomyces infection
MESH_C538055,"Agammaglobulinemia, microcephaly, and severe dermatitis"
MESH_C538056,"Agammaglobulinemia, non-Bruton type"
MESH_C538057,"Agammaglobulinemia, X-linked, type 2"
MESH_C538058,"Aganglionosis, total intestinal"
MESH_C538059,Agnathia-microstomia-synotia
MESH_C538061,Friedreich ataxia congenital glaucoma
MESH_C538062,Frints De Smet Fabry Fryns syndrome
MESH_C538063,Fronto-facio-nasal dysplasia
MESH_C538064,Frontometaphyseal dysplasia
MESH_C538065,Frontonasal dysplasia
MESH_C538068,Fructosuria
MESH_C538069,Fryns Hofkens Fabry syndrome
MESH_C538070,Fryns syndrome
MESH_C538071,Fuchs atrophia gyrata chorioideae et retinae
MESH_C538072,Cervical ribs sprengel anomaly anal atresia urethral obstruction
MESH_C538074,Curly hair-ankyloblepharon-nail dysplasia syndrome
MESH_C538075,Chang Davidson Carlson syndrome
MESH_C538077,Charcot Marie Tooth type 1 aplasia cutis congenita
MESH_C538078,Charcot-Marie-Tooth disease and deafness
MESH_C538079,Charcot-Marie-Tooth disease with ptosis and parkinsonism
MESH_C538081,Congenital dislocation of the patella
MESH_C538082,"Chromosome 1, q42 11 q42 12 duplication"
MESH_C538083,"Chromosome 1, trisomy 1q32 qter"
